Date,PracticeCode,HB,HSCP,Sex,AllAges,Ages0to4,Ages5to14,Ages15to24,Ages25to44,Ages45to64,Ages65to74,Ages75to84,Ages85plus,Sex_Type,Total_Female,Total_Male
20220401,70639,S08000024,S37000012,Female,5743,182,512,694,1691,1621,552,340,151,,,
20220401,70639,S08000024,S37000012,All,11209,389,1014,1412,3373,3132,1052,597,240,1,5743,5466
20220401,70658,S08000024,S37000012,Male,3689,156,355,355,1383,953,279,148,60,,,
20220401,70658,S08000024,S37000012,Female,3619,122,352,292,1287,913,335,214,104,,,
20220401,70658,S08000024,S37000012,All,7308,278,707,647,2670,1866,614,362,164,1,3619,3689
20220401,70662,S08000024,S37000012,Male,9318,498,1288,1164,3551,2117,475,180,45,,,
20220401,70662,S08000024,S37000012,Female,8998,482,1213,1147,3430,1891,483,251,101,,,
20220401,70662,S08000024,S37000012,All,18316,980,2501,2311,6981,4008,958,431,146,1,8998,9318
20220401,70709,S08000024,S37000012,Male,2816,114,410,292,741,825,256,132,46,,,
20220401,70709,S08000024,S37000012,Female,2970,145,373,295,800,825,276,173,83,,,
20220401,70709,S08000024,S37000012,All,5786,259,783,587,1541,1650,532,305,129,1,2970,2816
20220401,70747,S08000024,S37000012,Male,3224,115,290,297,1230,888,262,120,22,,,
20220401,70747,S08000024,S37000012,Female,3132,122,280,280,1222,743,265,156,64,,,
20220401,70747,S08000024,S37000012,All,6356,237,570,577,2452,1631,527,276,86,1,3132,3224
20220401,70766,S08000024,S37000012,Male,1070,16,64,82,566,244,58,30,10,,,
20220401,70766,S08000024,S37000012,Female,770,18,69,125,332,146,38,28,14,,,
20220401,70766,S08000024,S37000012,All,1840,34,133,207,898,390,96,58,24,1,770,1070
20220401,70785,S08000024,S37000012,Male,5548,251,470,456,1918,1469,506,337,141,,,
20220401,70785,S08000024,S37000012,Female,5965,218,467,451,1966,1557,560,477,269,,,
20220401,70785,S08000024,S37000012,All,11513,469,937,907,3884,3026,1066,814,410,1,5965,5548
20220401,70790,S08000024,S37000012,Male,4307,151,446,490,1382,1116,395,243,84,,,
20220401,70790,S08000024,S37000012,Female,4606,135,426,569,1457,1105,426,318,170,,,
20220401,70790,S08000024,S37000012,All,8913,286,872,1059,2839,2221,821,561,254,1,4606,4307
20220401,70841,S08000024,S37000012,Male,3596,72,174,633,1855,612,164,66,20,,,
20220401,70841,S08000024,S37000012,Female,4454,64,174,1163,2374,426,131,76,46,,,
20220401,70841,S08000024,S37000012,All,8050,136,348,1796,4229,1038,295,142,66,1,4454,3596
20220401,70893,S08000024,S37000012,Male,2603,105,184,344,1040,579,199,107,45,,,
20220401,70893,S08000024,S37000012,Female,2630,103,184,414,997,498,214,143,77,,,
20220401,70893,S08000024,S37000012,All,5233,208,368,758,2037,1077,413,250,122,1,2630,2603
20220401,70906,S08000024,S37000012,Male,2008,74,239,205,701,546,148,71,24,,,
20220401,70906,S08000024,S37000012,Female,1817,80,206,201,609,431,164,99,27,,,
20220401,70906,S08000024,S37000012,All,3825,154,445,406,1310,977,312,170,51,1,1817,2008
20220401,70911,S08000024,S37000012,Male,5093,233,609,530,1838,1201,420,199,63,,,
20220401,70911,S08000024,S37000012,Female,5056,238,602,533,1654,1117,507,286,119,,,
20220401,70911,S08000024,S37000012,All,10149,471,1211,1063,3492,2318,927,485,182,1,5056,5093
20220401,70925,S08000024,S37000012,Male,6342,7,46,2448,3477,227,71,44,22,,,
20220401,70925,S08000024,S37000012,Female,3009,15,36,1759,850,180,71,76,22,,,
20220401,70925,S08000024,S37000012,All,9351,22,82,4207,4327,407,142,120,44,1,3009,6342
20220401,70930,S08000024,S37000012,Male,6905,352,914,721,1673,1866,737,491,151,,,
20220401,70930,S08000024,S37000012,Female,7134,338,918,598,1762,1889,780,590,259,,,
20220401,70930,S08000024,S37000012,All,14039,690,1832,1319,3435,3755,1517,1081,410,1,7134,6905
20220401,70963,S08000024,S37000012,Male,,,,,,,,,,,,
20220401,70963,S08000024,S37000012,Female,,,,,,,,,,,,
20220401,70963,S08000024,S37000012,All,754,,,,,,,,,1,0,0
20220401,70978,S08000024,S37000012,Male,3896,171,555,540,1339,998,203,74,16,,,
20220401,70978,S08000024,S37000012,Female,3545,183,506,444,1234,830,212,98,38,,,
20220401,70978,S08000024,S37000012,All,7441,354,1061,984,2573,1828,415,172,54,1,3545,3896
20220401,70982,S08000024,S37000012,Male,2728,114,164,212,1506,533,138,51,10,,,
20220401,70982,S08000024,S37000012,Female,2765,122,152,315,1574,412,126,50,14,,,
20220401,70982,S08000024,S37000012,All,5493,236,316,527,3080,945,264,101,24,1,2765,2728
20220401,70997,S08000024,S37000012,Male,5441,234,449,435,2561,1187,357,163,55,,,
20220401,70997,S08000024,S37000012,Female,5231,219,404,543,2305,1068,370,207,115,,,
20220401,70997,S08000024,S37000012,All,10672,453,853,978,4866,2255,727,370,170,1,5231,5441
20220401,71011,S08000024,S37000012,Male,2736,52,132,394,1353,564,146,72,23,,,
20220401,71011,S08000024,S37000012,Female,2664,60,130,574,1206,416,135,90,53,,,
20220401,71011,S08000024,S37000012,All,5400,112,262,968,2559,980,281,162,76,1,2664,2736
20220401,71025,S08000024,S37000012,Male,3753,148,359,310,1157,1048,403,221,107,,,
20220401,71025,S08000024,S37000012,Female,3888,153,298,314,1141,1066,421,279,216,,,
20220401,71025,S08000024,S37000012,All,7641,301,657,624,2298,2114,824,500,323,1,3888,3753
20220401,71082,S08000024,S37000012,Male,5719,175,332,478,3053,1266,264,112,39,,,
20220401,71082,S08000024,S37000012,Female,5234,178,343,659,2733,915,243,125,38,,,
20220401,71082,S08000024,S37000012,All,10953,353,675,1137,5786,2181,507,237,77,1,5234,5719
20220401,71097,S08000024,S37000012,Male,2709,173,373,277,821,653,251,125,36,,,
20220401,71097,S08000024,S37000012,Female,2823,144,365,258,900,655,255,169,77,,,
20220401,71097,S08000024,S37000012,All,5532,317,738,535,1721,1308,506,294,113,1,2823,2709
20220401,71114,S08000024,S37000012,Male,5934,254,421,373,2959,1376,352,151,48,,,
20220401,71114,S08000024,S37000012,Female,5526,213,385,428,2799,1074,364,197,66,,,
20220401,71114,S08000024,S37000012,All,11460,467,806,801,5758,2450,716,348,114,1,5526,5934
20220401,71129,S08000024,S37000012,Male,4199,165,566,494,755,1214,464,382,159,,,
20220401,71129,S08000024,S37000012,Female,4430,133,521,407,828,1241,521,524,255,,,
20220401,71129,S08000024,S37000012,All,8629,298,1087,901,1583,2455,985,906,414,1,4430,4199
20220401,71171,S08000024,S37000012,Male,,,,,,,,,,,,
20220401,71171,S08000024,S37000012,Female,,,,,,,,,,,,
20220401,71171,S08000024,S37000012,All,26,,,,,,,,,1,0,0
20220401,71222,S08000024,S37000012,Male,3958,82,188,715,2216,597,109,44,7,,,
20220401,71222,S08000024,S37000012,Female,4066,76,167,1322,1976,395,66,44,20,,,
20220401,71222,S08000024,S37000012,All,8024,158,355,2037,4192,992,175,88,27,1,4066,3958
20220401,71326,S08000024,S37000012,Male,5041,159,335,446,2016,1398,432,198,57,,,
20220401,71326,S08000024,S37000012,Female,5100,155,318,691,1884,1285,436,252,79,,,
20220401,71326,S08000024,S37000012,All,10141,314,653,1137,3900,2683,868,450,136,1,5100,5041
20220401,71364,S08000024,S37000012,Male,2961,115,215,232,1298,806,197,73,25,,,
20220401,71364,S08000024,S37000012,Female,2947,103,214,273,1276,696,223,123,39,,,
20220401,71364,S08000024,S37000012,All,5908,218,429,505,2574,1502,420,196,64,1,2947,2961
20220401,71379,S08000024,S37000012,Male,3554,54,100,1228,1645,401,72,37,17,,,
20220401,71379,S08000024,S37000012,Female,5104,72,120,2858,1654,234,74,53,39,,,
20220401,71379,S08000024,S37000012,All,8658,126,220,4086,3299,635,146,90,56,1,5104,3554
20220401,71398,S08000024,S37000012,Male,3296,123,271,286,1458,823,202,99,34,,,
20220401,71398,S08000024,S37000012,Female,3291,121,263,337,1413,801,184,113,59,,,
20220401,71398,S08000024,S37000012,All,6587,244,534,623,2871,1624,386,212,93,1,3291,3296
20220401,71401,S08000024,S37000012,Male,1735,145,211,175,584,431,113,50,26,,,
20220401,71401,S08000024,S37000012,Female,1848,117,213,168,611,470,122,94,53,,,
20220401,71401,S08000024,S37000012,All,3583,262,424,343,1195,901,235,144,79,1,1848,1735
20220401,71420,S08000024,S37000012,Male,1501,93,238,120,408,419,142,58,23,,,
20220401,71420,S08000024,S37000012,Female,1524,118,204,120,420,422,141,72,27,,,
20220401,71420,S08000024,S37000012,All,3025,211,442,240,828,841,283,130,50,1,1524,1501
20220401,71434,S08000024,S37000012,Male,4428,222,473,432,1503,1163,400,173,62,,,
20220401,71434,S08000024,S37000012,Female,4619,217,529,432,1487,1173,427,245,109,,,
20220401,71434,S08000024,S37000012,All,9047,439,1002,864,2990,2336,827,418,171,1,4619,4428
20220401,71449,S08000024,S37000012,Male,3478,130,391,352,1042,931,352,207,73,,,
20220401,71449,S08000024,S37000012,Female,3880,130,385,358,1150,988,394,300,175,,,
20220401,71449,S08000024,S37000012,All,7358,260,776,710,2192,1919,746,507,248,1,3880,3478
20220401,76000,S08000024,S37000010,Male,3299,157,433,325,772,1006,331,205,70,,,
20220401,76000,S08000024,S37000010,Female,3364,154,398,333,776,1007,369,241,86,,,
20220401,76000,S08000024,S37000010,All,6663,311,831,658,1548,2013,700,446,156,1,3364,3299
20220401,76029,S08000024,S37000010,Male,2846,132,307,275,543,856,336,299,98,,,
20220401,76029,S08000024,S37000010,Female,2978,118,309,253,522,902,400,321,153,,,
20220401,76029,S08000024,S37000010,All,5824,250,616,528,1065,1758,736,620,251,1,2978,2846
20220401,76033,S08000024,S37000010,Male,9457,500,1107,1216,2758,2457,860,422,137,,,
20220401,76033,S08000024,S37000010,Female,10238,492,982,1460,2929,2607,949,561,258,,,
20220401,76033,S08000024,S37000010,All,19695,992,2089,2676,5687,5064,1809,983,395,1,10238,9457
20220401,76052,S08000024,S37000010,Male,4803,186,513,476,1051,1468,631,390,88,,,
20220401,76052,S08000024,S37000010,Female,4983,158,494,475,1072,1524,703,429,128,,,
20220401,76052,S08000024,S37000010,All,9786,344,1007,951,2123,2992,1334,819,216,1,4983,4803
20220401,76071,S08000024,S37000010,Male,2628,126,268,277,630,724,344,202,57,,,
20220401,76071,S08000024,S37000010,Female,2676,119,261,223,608,772,350,236,107,,,
20220401,76071,S08000024,S37000010,All,5304,245,529,500,1238,1496,694,438,164,1,2676,2628
20220401,76086,S08000024,S37000010,Male,2418,112,315,257,541,745,266,131,51,,,
20220401,76086,S08000024,S37000010,Female,2564,95,292,243,578,783,326,177,70,,,
20220401,76086,S08000024,S37000010,All,4982,207,607,500,1119,1528,592,308,121,1,2564,2418
20220401,76103,S08000024,S37000010,Male,2603,117,300,254,652,764,297,173,46,,,
20220401,76103,S08000024,S37000010,Female,2823,145,305,273,667,811,344,206,72,,,
20220401,76103,S08000024,S37000010,All,5426,262,605,527,1319,1575,641,379,118,1,2823,2603
20220401,76122,S08000024,S37000010,Male,4572,276,578,478,1290,1299,377,221,53,,,
20220401,76122,S08000024,S37000010,Female,4796,232,610,474,1342,1311,429,291,107,,,
20220401,76122,S08000024,S37000010,All,9368,508,1188,952,2632,2610,806,512,160,1,4796,4572
20220401,76137,S08000024,S37000010,Male,4646,192,595,467,910,1355,592,399,136,,,
20220401,76137,S08000024,S37000010,Female,4964,176,557,443,883,1467,659,507,272,,,
20220401,76137,S08000024,S37000010,All,9610,368,1152,910,1793,2822,1251,906,408,1,4964,4646
20220401,76141,S08000024,S37000010,Male,4512,231,511,446,1362,1205,438,245,74,,,
20220401,76141,S08000024,S37000010,Female,4985,233,508,458,1428,1368,498,352,140,,,
20220401,76141,S08000024,S37000010,All,9497,464,1019,904,2790,2573,936,597,214,1,4985,4512
20220401,76161,S08000024,S37000010,Male,2123,103,294,225,446,624,267,124,40,,,
20220401,76161,S08000024,S37000010,Female,2114,94,256,195,468,626,262,161,52,,,
20220401,76161,S08000024,S37000010,All,4237,197,550,420,914,1250,529,285,92,1,2114,2123
20220401,76180,S08000024,S37000010,Male,2373,133,389,262,523,658,239,129,40,,,
20220401,76180,S08000024,S37000010,Female,2532,117,353,259,619,711,256,155,62,,,
20220401,76180,S08000024,S37000010,All,4905,250,742,521,1142,1369,495,284,102,1,2532,2373
20220401,76194,S08000024,S37000010,Male,1416,71,157,122,278,432,194,135,27,,,
20220401,76194,S08000024,S37000010,Female,1482,58,157,114,298,457,208,143,47,,,
20220401,76194,S08000024,S37000010,All,2898,129,314,236,576,889,402,278,74,1,1482,1416
20220401,76211,S08000024,S37000010,Male,1998,142,230,185,535,535,223,113,35,,,
20220401,76211,S08000024,S37000010,Female,2110,134,226,176,553,583,246,136,56,,,
20220401,76211,S08000024,S37000010,All,4108,276,456,361,1088,1118,469,249,91,1,2110,1998
20220401,76226,S08000024,S37000010,Male,6900,373,885,858,1641,1976,676,385,106,,,
20220401,76226,S08000024,S37000010,Female,7158,318,887,763,1810,2032,713,434,201,,,
20220401,76226,S08000024,S37000010,All,14058,691,1772,1621,3451,4008,1389,819,307,1,7158,6900
20220401,77036,S08000024,S37000018,Male,2915,197,433,313,820,686,277,153,36,,,
20220401,77036,S08000024,S37000018,Female,3133,145,385,329,936,751,322,198,67,,,
20220401,77036,S08000024,S37000018,All,6048,342,818,642,1756,1437,599,351,103,1,3133,2915
20220401,77055,S08000024,S37000018,Male,4322,250,542,496,1157,1187,376,247,67,,,
20220401,77055,S08000024,S37000018,Female,4592,244,536,461,1231,1254,457,298,111,,,
20220401,77055,S08000024,S37000018,All,8914,494,1078,957,2388,2441,833,545,178,1,4592,4322
20220401,77074,S08000024,S37000018,Male,2294,103,260,274,532,638,253,176,58,,,
20220401,77074,S08000024,S37000018,Female,2416,86,256,246,544,666,305,225,88,,,
20220401,77074,S08000024,S37000018,All,4710,189,516,520,1076,1304,558,401,146,1,2416,2294
20220401,77093,S08000024,S37000018,Male,3483,233,414,285,1029,938,350,197,37,,,
20220401,77093,S08000024,S37000018,Female,3740,250,435,325,1087,957,393,233,60,,,
20220401,77093,S08000024,S37000018,All,7223,483,849,610,2116,1895,743,430,97,1,3740,3483
20220401,77106,S08000024,S37000018,Male,9064,638,1249,976,2702,2285,719,395,100,,,
20220401,77106,S08000024,S37000018,Female,9642,642,1260,916,3019,2365,779,462,199,,,
20220401,77106,S08000024,S37000018,All,18706,1280,2509,1892,5721,4650,1498,857,299,1,9642,9064
20220401,77111,S08000024,S37000018,Male,5675,239,566,561,1499,1582,701,406,121,,,
20220401,77111,S08000024,S37000018,Female,5849,214,548,518,1443,1600,788,532,206,,,
20220401,77111,S08000024,S37000018,All,11524,453,1114,1079,2942,3182,1489,938,327,1,5849,5675
20220401,77125,S08000024,S37000018,Male,3099,183,378,277,786,929,324,183,39,,,
20220401,77125,S08000024,S37000018,Female,3190,174,369,275,857,964,320,186,45,,,
20220401,77125,S08000024,S37000018,All,6289,357,747,552,1643,1893,644,369,84,1,3190,3099
20220401,77159,S08000024,S37000018,Male,4106,211,569,489,1057,1112,408,204,56,,,
20220401,77159,S08000024,S37000018,Female,4168,226,502,419,1136,1148,408,246,83,,,
20220401,77159,S08000024,S37000018,All,8274,437,1071,908,2193,2260,816,450,139,1,4168,4106
20220401,77197,S08000024,S37000018,Male,4943,245,638,542,1244,1345,523,309,97,,,
20220401,77197,S08000024,S37000018,Female,5168,200,605,521,1277,1441,580,386,158,,,
20220401,77197,S08000024,S37000018,All,10111,445,1243,1063,2521,2786,1103,695,255,1,5168,4943
20220401,77200,S08000024,S37000018,Male,2144,187,268,214,712,479,177,93,14,,,
20220401,77200,S08000024,S37000018,Female,2243,176,234,203,755,522,211,105,37,,,
20220401,77200,S08000024,S37000018,All,4387,363,502,417,1467,1001,388,198,51,1,2243,2144
20220401,77271,S08000024,S37000018,Male,4173,217,549,448,1058,1113,466,278,44,,,
20220401,77271,S08000024,S37000018,Female,4529,201,540,442,1162,1239,535,314,96,,,
20220401,77271,S08000024,S37000018,All,8702,418,1089,890,2220,2352,1001,592,140,1,4529,4173
20220401,77286,S08000024,S37000018,Male,2919,156,293,298,815,797,323,188,49,,,
20220401,77286,S08000024,S37000018,Female,3158,167,343,303,880,835,344,224,62,,,
20220401,77286,S08000024,S37000018,All,6077,323,636,601,1695,1632,667,412,111,1,3158,2919
20220401,78010,S08000024,S37000030,Male,4813,212,642,630,1341,1357,405,194,32,,,
20220401,78010,S08000024,S37000030,Female,4816,190,598,593,1299,1354,494,246,42,,,
20220401,78010,S08000024,S37000030,All,9629,402,1240,1223,2640,2711,899,440,74,1,4816,4813
20220401,78024,S08000024,S37000030,Male,6523,378,735,639,1848,1899,667,294,63,,,
20220401,78024,S08000024,S37000030,Female,6666,376,696,608,1884,1944,680,367,111,,,
20220401,78024,S08000024,S37000030,All,13189,754,1431,1247,3732,3843,1347,661,174,1,6666,6523
20220401,78062,S08000024,S37000030,Male,3303,176,402,382,942,918,286,165,32,,,
20220401,78062,S08000024,S37000030,Female,3395,160,379,336,965,1003,313,176,63,,,
20220401,78062,S08000024,S37000030,All,6698,336,781,718,1907,1921,599,341,95,1,3395,3303
20220401,78077,S08000024,S37000030,Male,4588,231,564,489,1276,1377,364,223,64,,,
20220401,78077,S08000024,S37000030,Female,4633,236,569,450,1360,1270,380,284,84,,,
20220401,78077,S08000024,S37000030,All,9221,467,1133,939,2636,2647,744,507,148,1,4633,4588
20220401,78109,S08000024,S37000030,Male,1513,57,153,150,364,516,161,99,13,,,
20220401,78109,S08000024,S37000030,Female,1462,46,154,137,338,451,170,131,35,,,
20220401,78109,S08000024,S37000030,All,2975,103,307,287,702,967,331,230,48,1,1462,1513
20220401,78113,S08000024,S37000030,Male,3282,143,390,348,883,988,296,180,54,,,
20220401,78113,S08000024,S37000030,Female,3393,130,373,351,844,965,352,274,104,,,
20220401,78113,S08000024,S37000030,All,6675,273,763,699,1727,1953,648,454,158,1,3393,3282
20220401,78128,S08000024,S37000030,Male,4210,212,539,440,1199,1212,370,190,48,,,
20220401,78128,S08000024,S37000030,Female,4118,202,473,422,1196,1111,383,228,103,,,
20220401,78128,S08000024,S37000030,All,8328,414,1012,862,2395,2323,753,418,151,1,4118,4210
20220401,78132,S08000024,S37000030,Male,4335,191,637,470,1283,1249,312,146,47,,,
20220401,78132,S08000024,S37000030,Female,4407,194,607,484,1270,1238,330,203,81,,,
20220401,78132,S08000024,S37000030,All,8742,385,1244,954,2553,2487,642,349,128,1,4407,4335
20220401,78147,S08000024,S37000030,Male,4840,240,556,582,1213,1409,517,250,73,,,
20220401,78147,S08000024,S37000030,Female,4809,210,514,559,1205,1411,510,288,112,,,
20220401,78147,S08000024,S37000030,All,9649,450,1070,1141,2418,2820,1027,538,185,1,4809,4840
20220401,78166,S08000024,S37000030,Male,7628,272,929,865,1746,2262,912,511,131,,,
20220401,78166,S08000024,S37000030,Female,7893,264,891,783,1723,2368,999,627,238,,,
20220401,78166,S08000024,S37000030,All,15521,536,1820,1648,3469,4630,1911,1138,369,1,7893,7628
20220401,78171,S08000024,S37000012,Male,6187,332,851,589,1701,1739,587,319,69,,,
20220401,78171,S08000024,S37000012,Female,6391,328,818,565,1779,1718,683,379,121,,,
20220401,78171,S08000024,S37000012,All,12578,660,1669,1154,3480,3457,1270,698,190,1,6391,6187
20220401,78190,S08000024,S37000030,Male,6281,362,784,721,1647,1751,555,371,90,,,
20220401,78190,S08000024,S37000030,Female,6357,297,691,672,1742,1739,618,449,149,,,
20220401,78190,S08000024,S37000030,All,12638,659,1475,1393,3389,3490,1173,820,239,1,6357,6281
20220401,78241,S08000024,S37000030,Male,6461,325,877,747,1687,1869,556,316,84,,,
20220401,78241,S08000024,S37000030,Female,6626,282,855,751,1767,1814,621,377,159,,,
20220401,78241,S08000024,S37000030,All,13087,607,1732,1498,3454,3683,1177,693,243,1,6626,6461
20220401,78255,S08000024,S37000030,Male,6067,293,798,770,1770,1678,456,256,46,,,
20220401,78255,S08000024,S37000030,Female,6197,244,752,745,1750,1715,579,326,86,,,
20220401,78255,S08000024,S37000030,All,12264,537,1550,1515,3520,3393,1035,582,132,1,6197,6067
20220401,78260,S08000024,S37000030,Male,4946,190,527,614,1485,1355,529,194,52,,,
20220401,78260,S08000024,S37000030,Female,5031,183,530,569,1319,1459,584,275,112,,,
20220401,78260,S08000024,S37000030,All,9977,373,1057,1183,2804,2814,1113,469,164,1,5031,4946
20220401,78306,S08000024,S37000030,Male,3903,150,416,412,1032,1147,436,249,61,,,
20220401,78306,S08000024,S37000030,Female,3804,139,355,372,959,1148,421,303,107,,,
20220401,78306,S08000024,S37000030,All,7707,289,771,784,1991,2295,857,552,168,1,3804,3903
20220401,78311,S08000024,S37000030,Male,4380,216,495,501,1373,1214,337,198,46,,,
20220401,78311,S08000024,S37000030,Female,4308,201,505,517,1191,1208,358,267,61,,,
20220401,78311,S08000024,S37000030,All,8688,417,1000,1018,2564,2422,695,465,107,1,4308,4380
20220401,78330,S08000024,S37000030,Male,3596,169,441,427,998,1002,316,195,48,,,
20220401,78330,S08000024,S37000030,Female,3670,179,412,384,988,1019,372,244,72,,,
20220401,78330,S08000024,S37000030,All,7266,348,853,811,1986,2021,688,439,120,1,3670,3596
20220401,78344,S08000024,S37000030,Male,3072,152,447,390,712,954,253,133,31,,,
20220401,78344,S08000024,S37000030,Female,3219,158,441,402,792,950,261,156,59,,,
20220401,78344,S08000024,S37000030,All,6291,310,888,792,1504,1904,514,289,90,1,3219,3072
20220401,78359,S08000024,S37000012,Male,4938,357,784,427,1520,1233,369,202,46,,,
20220401,78359,S08000024,S37000012,Female,5130,397,749,423,1662,1203,393,234,69,,,
20220401,78359,S08000024,S37000012,All,10068,754,1533,850,3182,2436,762,436,115,1,5130,4938
20220401,78397,S08000024,S37000030,Male,6373,305,809,770,1988,1756,490,213,42,,,
20220401,78397,S08000024,S37000030,Female,6150,251,783,738,1893,1654,517,252,62,,,
20220401,78397,S08000024,S37000030,All,12523,556,1592,1508,3881,3410,1007,465,104,1,6150,6373
20220401,78414,S08000024,S37000030,Male,2642,146,326,298,720,725,241,145,41,,,
20220401,78414,S08000024,S37000030,Female,2637,108,302,291,739,702,269,178,48,,,
20220401,78414,S08000024,S37000030,All,5279,254,628,589,1459,1427,510,323,89,1,2637,2642
20220401,80005,S08000015,S37000020,Male,4179,162,382,394,1038,1311,548,274,70,,,
20220401,80005,S08000015,S37000020,Female,4358,158,390,405,987,1342,586,385,105,,,
20220401,80005,S08000015,S37000020,All,8537,320,772,799,2025,2653,1134,659,175,1,4358,4179
20220401,80010,S08000015,S37000020,Male,1998,80,237,238,461,607,226,127,22,,,
20220401,80010,S08000015,S37000020,Female,2151,87,245,235,495,580,287,171,51,,,
20220401,80010,S08000015,S37000020,All,4149,167,482,473,956,1187,513,298,73,1,2151,1998
20220401,80058,S08000015,S37000027,Male,3940,143,398,453,1015,1140,482,244,65,,,
20220401,80058,S08000015,S37000027,Female,4007,140,394,423,920,1222,513,287,108,,,
20220401,80058,S08000015,S37000027,All,7947,283,792,876,1935,2362,995,531,173,1,4007,3940
20220401,80062,S08000015,S37000027,Male,2559,92,233,270,573,764,337,227,63,,,
20220401,80062,S08000015,S37000027,Female,2653,72,220,222,521,813,377,283,145,,,
20220401,80062,S08000015,S37000027,All,5212,164,453,492,1094,1577,714,510,208,1,2653,2559
20220401,80077,S08000015,S37000027,Male,1116,41,94,116,306,315,101,99,44,,,
20220401,80077,S08000015,S37000027,Female,1136,48,97,111,257,313,135,125,50,,,
20220401,80077,S08000015,S37000027,All,2252,89,191,227,563,628,236,224,94,1,1136,1116
20220401,80081,S08000015,S37000027,Male,4658,183,473,515,1320,1306,497,268,96,,,
20220401,80081,S08000015,S37000027,Female,4680,184,445,492,1199,1291,540,385,144,,,
20220401,80081,S08000015,S37000027,All,9338,367,918,1007,2519,2597,1037,653,240,1,4680,4658
20220401,80096,S08000015,S37000027,Male,4065,123,346,431,864,1188,614,388,111,,,
20220401,80096,S08000015,S37000027,Female,4310,103,369,401,760,1290,681,502,204,,,
20220401,80096,S08000015,S37000027,All,8375,226,715,832,1624,2478,1295,890,315,1,4310,4065
20220401,80109,S08000015,S37000027,Male,3806,131,373,357,942,1091,540,287,85,,,
20220401,80109,S08000015,S37000027,Female,3884,117,335,398,878,1059,548,374,175,,,
20220401,80109,S08000015,S37000027,All,7690,248,708,755,1820,2150,1088,661,260,1,3884,3806
20220401,80113,S08000015,S37000027,Male,3937,157,371,393,957,1121,495,333,110,,,
20220401,80113,S08000015,S37000027,Female,4224,149,382,450,918,1157,551,410,207,,,
20220401,80113,S08000015,S37000027,All,8161,306,753,843,1875,2278,1046,743,317,1,4224,3937
20220401,80132,S08000015,S37000027,Male,790,34,71,70,143,233,143,79,17,,,
20220401,80132,S08000015,S37000027,Female,772,30,69,64,129,255,122,82,21,,,
20220401,80132,S08000015,S37000027,All,1562,64,140,134,272,488,265,161,38,1,772,790
20220401,80147,S08000015,S37000020,Male,2973,105,280,312,683,975,363,206,49,,,
20220401,80147,S08000015,S37000020,Female,2956,92,253,280,647,985,366,247,86,,,
20220401,80147,S08000015,S37000020,All,5929,197,533,592,1330,1960,729,453,135,1,2956,2973
20220401,80166,S08000015,S37000008,Male,1954,67,214,189,480,563,263,151,27,,,
20220401,80166,S08000015,S37000008,Female,1879,82,156,149,457,557,264,158,56,,,
20220401,80166,S08000015,S37000008,All,3833,149,370,338,937,1120,527,309,83,1,1879,1954
20220401,80171,S08000015,S37000008,Male,6783,325,824,715,1618,1897,865,420,119,,,
20220401,80171,S08000015,S37000008,Female,6907,296,775,699,1612,1938,864,518,205,,,
20220401,80171,S08000015,S37000008,All,13690,621,1599,1414,3230,3835,1729,938,324,1,6907,6783
20220401,80185,S08000015,S37000027,Male,698,22,74,62,129,233,101,63,14,,,
20220401,80185,S08000015,S37000027,Female,654,24,49,53,132,214,92,64,26,,,
20220401,80185,S08000015,S37000027,All,1352,46,123,115,261,447,193,127,40,1,654,698
20220401,80202,S08000015,S37000008,Male,1773,76,204,191,434,511,218,116,23,,,
20220401,80202,S08000015,S37000008,Female,1744,72,159,187,419,513,204,136,54,,,
20220401,80202,S08000015,S37000008,All,3517,148,363,378,853,1024,422,252,77,1,1744,1773
20220401,80217,S08000015,S37000020,Male,3004,135,298,359,700,921,363,192,36,,,
20220401,80217,S08000015,S37000020,Female,3124,126,298,338,723,917,374,249,99,,,
20220401,80217,S08000015,S37000020,All,6128,261,596,697,1423,1838,737,441,135,1,3124,3004
20220401,80255,S08000015,S37000027,Male,2673,126,315,259,613,738,365,202,55,,,
20220401,80255,S08000015,S37000027,Female,2767,109,290,236,610,763,381,270,108,,,
20220401,80255,S08000015,S37000027,All,5440,235,605,495,1223,1501,746,472,163,1,2767,2673
20220401,80260,S08000015,S37000008,Male,3008,123,337,316,713,866,376,236,41,,,
20220401,80260,S08000015,S37000008,Female,3088,123,279,303,688,943,407,268,77,,,
20220401,80260,S08000015,S37000008,All,6096,246,616,619,1401,1809,783,504,118,1,3088,3008
20220401,80274,S08000015,S37000027,Male,2091,82,216,205,463,615,256,196,58,,,
20220401,80274,S08000015,S37000027,Female,2187,87,219,196,452,634,317,200,82,,,
20220401,80274,S08000015,S37000027,All,4278,169,435,401,915,1249,573,396,140,1,2187,2091
20220401,80289,S08000015,S37000027,Male,1797,51,186,205,387,508,263,149,48,,,
20220401,80289,S08000015,S37000027,Female,1928,58,162,177,386,575,289,197,84,,,
20220401,80289,S08000015,S37000027,All,3725,109,348,382,773,1083,552,346,132,1,1928,1797
20220401,80306,S08000015,S37000020,Male,4464,215,592,581,1261,1174,454,168,19,,,
20220401,80306,S08000015,S37000020,Female,4648,233,580,526,1264,1274,528,207,36,,,
